Postcode,Latitude,Longitude,LSOA Code,LSOA Name
EH3 7JF,55.950174,-3.213415,S01008869,Deans Village - 02
EH3 7JY,55.949014,-3.212562,S01008868,Deans Village - 01
EH3 7LA,55.948766,-3.213115,S01008868,Deans Village - 01
EH3 7LJ,55.948607,-3.213766,S01008868,Deans Village - 01
EH3 7LL,55.948509,-3.213635,S01008868,Deans Village - 01
EH3 7LN,55.948981,-3.214050,S01008868,Deans Village - 01
EH3 7LP,55.949129,-3.213622,S01008868,Deans Village - 01
EH3 7LU,55.949252,-3.213978,S01008868,Deans Village - 01
EH3 7LW,55.948793,-3.214060,S01008868,Deans Village - 01
EH3 7NE,55.949386,-3.213134,S01008868,Deans Village - 01
EH3 7NF,55.949669,-3.212662,S01008868,Deans Village - 01
EH3 7NG,55.949620,-3.212148,S01008868,Deans Village - 01
EH3 7NH,55.949415,-3.211966,S01008868,Deans Village - 01
EH3 7NJ,55.949300,-3.211786,S01008868,Deans Village - 01
EH3 7NS,55.950745,-3.211031,S01008868,Deans Village - 01
EH3 7PE,55.950725,-3.212135,S01008869,Deans Village - 02
EH3 7PR,55.951307,-3.211465,S01008869,Deans Village - 02
EH3 7PT,55.951373,-3.212059,S01008869,Deans Village - 02
EH3 7PX,55.951758,-3.213096,S01008869,Deans Village - 02
EH3 7PY,55.952037,-3.214930,S01008869,Deans Village - 02
EH3 7QA,55.951444,-3.214015,S01008869,Deans Village - 02
EH3 7QB,55.950762,-3.212985,S01008869,Deans Village - 02
EH3 7QG,55.951148,-3.212997,S01008869,Deans Village - 02
EH3 7QJ,55.950635,-3.214038,S01008869,Deans Village - 02
EH3 7RA,55.949881,-3.215728,S01008868,Deans Village - 01
EH3 7RF,55.950174,-3.216137,S01008869,Deans Village - 02
EH3 7RN,55.951341,-3.214380,S01008869,Deans Village - 02
EH3 7RY,55.950737,-3.218285,S01008869,Deans Village - 02
EH3 7SG,55.950710,-3.219133,S01008870,Deans Village - 03
EH3 7SL,55.950707,-3.216762,S01008869,Deans Village - 02
EH3 7SQ,55.950046,-3.218119,S01008869,Deans Village - 02
EH3 7SW,55.950600,-3.215718,S01008869,Deans Village - 02
EH3 7TA,55.951222,-3.210005,S01008852,New Town West - 04
EH3 7TD,55.952148,-3.209969,S01008852,New Town West - 04
EH3 7TE,55.951527,-3.210110,S01008852,New Town West - 04
EH3 7TH,55.951898,-3.210746,S01008852,New Town West - 04
EH3 7TN,55.952446,-3.210747,S01008852,New Town West - 04
EH3 7TP,55.952665,-3.211379,S01008852,New Town West - 04
EH3 7TQ,55.951477,-3.210573,S01008852,New Town West - 04
EH3 7TT,55.952423,-3.212220,S01008852,New Town West - 04
EH3 7TZ,55.952297,-3.213129,S01008852,New Town West - 04
EH3 7UA,55.952387,-3.214029,S01008852,New Town West - 04
EH3 7UE,55.951203,-3.212903,S01008869,Deans Village - 02
EH3 7UQ,55.951203,-3.212903,S01008869,Deans Village - 02
EH3 7ZD,55.943214,-3.232955,S01008874,Deans Village - 07
EH3 7ZF,55.943214,-3.232955,S01008874,Deans Village - 07
EH3 8AA,55.943413,-3.211074,S01008658,Dalry and Fountainbridge - 08
EH3 8AB,55.943966,-3.211427,S01008658,Dalry and Fountainbridge - 08
EH3 8AF,55.945485,-3.212372,S01008659,Tollcross - 01
EH3 8AG,55.945977,-3.212531,S01008659,Tollcross - 01
EH3 8AH,55.943958,-3.215014,S01008657,Dalry and Fountainbridge - 07
EH3 8AJ,55.945962,-3.211378,S01008659,Tollcross - 01
EH3 8AN,55.947598,-3.207650,S01008660,Tollcross - 02
EH3 8AP,55.943114,-3.211321,S01008658,Dalry and Fountainbridge - 08
EH3 8AQ,55.945527,-3.211716,S01008659,Tollcross - 01
EH3 8AR,55.944638,-3.215275,S01008655,Dalry and Fountainbridge - 05
EH3 8AS,55.943111,-3.212570,S01008658,Dalry and Fountainbridge - 08
EH3 8AT,55.943828,-3.211807,S01008658,Dalry and Fountainbridge - 08
EH3 8AU,55.943910,-3.212611,S01008658,Dalry and Fountainbridge - 08
EH3 8AX,55.943749,-3.213486,S01008658,Dalry and Fountainbridge - 08
EH3 8AY,55.944160,-3.212714,S01008658,Dalry and Fountainbridge - 08
EH3 8AZ,55.944533,-3.212262,S01008658,Dalry and Fountainbridge - 08
EH3 8BA,55.944972,-3.212468,S01008657,Dalry and Fountainbridge - 07
EH3 8BB,55.945604,-3.213000,S01008655,Dalry and Fountainbridge - 05
EH3 8BG,55.946127,-3.206451,S01008659,Tollcross - 01
EH3 8BH,55.945673,-3.206037,S01008659,Tollcross - 01
EH3 8BJ,55.945973,-3.206526,S01008659,Tollcross - 01
EH3 8BL,55.944893,-3.206685,S01008659,Tollcross - 01
EH3 8BN,55.943388,-3.212690,S01008658,Dalry and Fountainbridge - 08
EH3 8BP,55.946382,-3.207036,S01008659,Tollcross - 01
EH3 8BR,55.945892,-3.208381,S01008659,Tollcross - 01
EH3 8BU,55.945630,-3.209478,S01008659,Tollcross - 01
EH3 8BW,55.945459,-3.207679,S01008659,Tollcross - 01
EH3 8BX,55.945731,-3.210138,S01008659,Tollcross - 01
EH3 8BZ,55.945657,-3.210343,S01008659,Tollcross - 01
EH3 8DA,55.944969,-3.210930,S01008658,Dalry and Fountainbridge - 08
EH3 8DB,55.944303,-3.210125,S01008658,Dalry and Fountainbridge - 08
EH3 8DD,55.944611,-3.210711,S01008658,Dalry and Fountainbridge - 08
EH3 8DE,55.945251,-3.209578,S01008658,Dalry and Fountainbridge - 08
EH3 8DF,55.944491,-3.209250,S01008658,Dalry and Fountainbridge - 08
EH3 8DG,55.943771,-3.210285,S01008651,Dalry and Fountainbridge - 01
EH3 8DN,55.945856,-3.213920,S01008655,Dalry and Fountainbridge - 05
EH3 8DQ,55.943832,-3.209534,S01008659,Tollcross - 01
EH3 8DT,55.946370,-3.215490,S01008660,Tollcross - 02
EH3 8DU,55.946542,-3.214486,S01008660,Tollcross - 02
EH3 8DW,55.944780,-3.213646,S01008657,Dalry and Fountainbridge - 07
EH3 8DX,55.944242,-3.214510,S01008657,Dalry and Fountainbridge - 07
EH3 8DY,55.946332,-3.213935,S01008660,Tollcross - 02
EH3 8DZ,55.945987,-3.213316,S01008655,Dalry and Fountainbridge - 05
EH3 8EA,55.946291,-3.213502,S01008660,Tollcross - 02
EH3 8EB,55.946288,-3.211980,S01008659,Tollcross - 01
EH3 8ED,55.946437,-3.211457,S01008659,Tollcross - 01
EH3 8EE,55.946058,-3.209747,S01008660,Tollcross - 02
EH3 8EF,55.946432,-3.212930,S01008660,Tollcross - 02
EH3 8EG,55.947684,-3.210759,S01008660,Tollcross - 02
EH3 8EJ,55.948401,-3.210973,S01008660,Tollcross - 02
EH3 8EL,55.943354,-3.213426,S01008658,Dalry and Fountainbridge - 08
EH3 8EN,55.943424,-3.213556,S01008658,Dalry and Fountainbridge - 08
EH3 8EQ,55.942819,-3.212945,S01008658,Dalry and Fountainbridge - 08
EH3 8ER,55.947808,-3.210923,S01008660,Tollcross - 02
EH3 8ES,55.948123,-3.208995,S01008660,Tollcross - 02
EH3 8ET,55.947860,-3.211149,S01008660,Tollcross - 02
EH3 8EX,55.945892,-3.208381,S01008659,Tollcross - 01
EH3 8EZ,55.946256,-3.208809,S01008659,Tollcross - 01
EH3 8FD,55.944591,-3.211831,S01008658,Dalry and Fountainbridge - 08
EH3 8FE,55.944591,-3.211831,S01008658,Dalry and Fountainbridge - 08
EH3 8FF,55.944591,-3.211831,S01008658,Dalry and Fountainbridge - 08
EH3 8FG,55.944163,-3.211530,S01008658,Dalry and Fountainbridge - 08
EH3 8FJ,55.945894,-3.211872,S01008659,Tollcross - 01
EH3 8FL,55.947884,-3.208700,S01008660,Tollcross - 02
EH3 8FN,55.943386,-3.215636,S01008657,Dalry and Fountainbridge - 07
EH3 8FQ,55.942850,-3.214419,S01008651,Dalry and Fountainbridge - 01
EH3 8FR,55.942850,-3.214419,S01008651,Dalry and Fountainbridge - 01
EH3 8FS,55.943272,-3.214416,S01008651,Dalry and Fountainbridge - 01
EH3 8FT,55.942630,-3.213883,S01008651,Dalry and Fountainbridge - 01
EH3 8FU,55.942905,-3.215237,S01008651,Dalry and Fountainbridge - 01
EH3 8FW,55.942895,-3.215269,S01008651,Dalry and Fountainbridge - 01
EH3 8FX,55.943115,-3.214907,S01008651,Dalry and Fountainbridge - 01
EH3 8FY,55.945932,-3.216212,S01008655,Dalry and Fountainbridge - 05
EH3 8FZ,55.942630,-3.213883,S01008651,Dalry and Fountainbridge - 01
EH3 8GA,55.942499,-3.213543,S01008651,Dalry and Fountainbridge - 01
EH3 8HA,55.948101,-3.211252,S01008660,Tollcross - 02
EH3 8HE,55.947626,-3.210213,S01008660,Tollcross - 02
EH3 8HH,55.945459,-3.207679,S01008659,Tollcross - 01
EH3 8HP,55.947365,-3.213967,S01008660,Tollcross - 02
EH3 8HQ,55.947699,-3.212889,S01008660,Tollcross - 02
EH3 8HX,55.947154,-3.213497,S01008660,Tollcross - 02
EH3 8JB,55.946852,-3.213103,S01008660,Tollcross - 02
EH3 8JL,55.944316,-3.208781,S01008659,Tollcross - 01
EH3 8JQ,55.946853,-3.214800,S01008660,Tollcross - 02
EH3 8LL,55.947080,-3.209123,S01008660,Tollcross - 02
EH3 8RB,55.947598,-3.207650,S01008660,Tollcross - 02
EH3 8RD,55.947080,-3.209123,S01008660,Tollcross - 02
EH3 8RY,55.945932,-3.216212,S01008655,Dalry and Fountainbridge - 05
EH3 8YD,55.943214,-3.232955,S01008874,Deans Village - 07
EH3 8YJ,55.943214,-3.232955,S01008874,Deans Village - 07
EH3 9AA,55.945198,-3.204933,S01008659,Tollcross - 01
EH3 9AD,55.945610,-3.205042,S01008659,Tollcross - 01
EH3 9AF,55.945652,-3.204419,S01008659,Tollcross - 01
EH3 9AH,55.945977,-3.202492,S01008662,Tollcross - 04
EH3 9AL,55.945967,-3.204365,S01008661,Tollcross - 03
EH3 9AN,55.946203,-3.205077,S01008660,Tollcross - 02
EH3 9AP,55.946745,-3.204789,S01008660,Tollcross - 02
EH3 9AR,55.946389,-3.204426,S01008661,Tollcross - 03
EH3 9AS,55.946431,-3.203787,S01008661,Tollcross - 03
EH3 9AT,55.946687,-3.203394,S01008660,Tollcross - 02
EH3 9AW,55.946651,-3.205235,S01008660,Tollcross - 02
EH3 9AX,55.946546,-3.204927,S01008660,Tollcross - 02
EH3 9BB,55.943301,-3.193923,S01008673,Meadows and Southside - 08
EH3 9BE,55.946131,-3.206003,S01008660,Tollcross - 02
EH3 9BF,55.943032,-3.193867,S01008673,Meadows and Southside - 08
EH3 9BG,55.945389,-3.205660,S01008659,Tollcross - 01
EH3 9BH,55.945406,-3.203915,S01008662,Tollcross - 04
EH3 9BL,55.944988,-3.203486,S01008662,Tollcross - 04
EH3 9BN,55.944372,-3.204844,S01008663,Tollcross - 05
EH3 9BP,55.943561,-3.204242,S01008663,Tollcross - 05
EH3 9BS,55.943361,-3.193300,S01008673,Meadows and Southside - 08
EH3 9BW,55.945009,-3.202253,S01008662,Tollcross - 04
EH3 9BX,55.945628,-3.202273,S01008661,Tollcross - 03
EH3 9BY,55.947605,-3.206913,S01008660,Tollcross - 02
EH3 9BZ,55.946416,-3.206220,S01008660,Tollcross - 02
EH3 9DB,55.946217,-3.201843,S01008661,Tollcross - 03
EH3 9DD,55.945442,-3.205677,S01008659,Tollcross - 01
EH3 9DE,55.945465,-3.199642,S01008661,Tollcross - 03
EH3 9DF,55.950926,-3.209099,S01008868,Deans Village - 01
EH3 9DG,55.944958,-3.200074,S01008661,Tollcross - 03
EH3 9DH,55.945503,-3.200411,S01008661,Tollcross - 03
EH3 9DJ,55.945126,-3.201248,S01008661,Tollcross - 03
EH3 9DN,55.945836,-3.201238,S01008661,Tollcross - 03
EH3 9DP,55.946057,-3.201661,S01008662,Tollcross - 04
EH3 9DQ,55.945284,-3.200757,S01008661,Tollcross - 03
EH3 9DR,55.946936,-3.201753,S01008661,Tollcross - 03
EH3 9DS,55.946246,-3.201587,S01008661,Tollcross - 03
EH3 9DT,55.946279,-3.202773,S01008661,Tollcross - 03
EH3 9DU,55.946528,-3.202188,S01008661,Tollcross - 03
EH3 9DW,55.945742,-3.200755,S01008661,Tollcross - 03
EH3 9DX,55.946051,-3.203118,S01008661,Tollcross - 03
EH3 9DY,55.946127,-3.203713,S01008661,Tollcross - 03
EH3 9DZ,55.946719,-3.202867,S01008660,Tollcross - 02
EH3 9EB,55.945512,-3.200412,S01008661,Tollcross - 03
EH3 9ED,55.943057,-3.193163,S01008673,Meadows and Southside - 08
EH3 9EE,55.944452,-3.204013,S01008663,Tollcross - 05
EH3 9EF,55.944562,-3.192745,S01008673,Meadows and Southside - 08
EH3 9EG,55.943939,-3.194935,S01008673,Meadows and Southside - 08
EH3 9EH,55.944620,-3.195116,S01008667,Meadows and Southside - 02
EH3 9EL,55.944667,-3.195822,S01008667,Meadows and Southside - 02
EH3 9EN,55.944723,-3.195552,S01008667,Meadows and Southside - 02
EH3 9EQ,55.945909,-3.194676,S01008673,Meadows and Southside - 08
EH3 9ES,55.943606,-3.197695,S01008667,Meadows and Southside - 02
EH3 9EU,55.945680,-3.196942,S01008661,Tollcross - 03
EH3 9EW,55.944529,-3.197083,S01008667,Meadows and Southside - 02
EH3 9EX,55.945536,-3.196057,S01008673,Meadows and Southside - 08
EH3 9EY,55.945125,-3.195852,S01008661,Tollcross - 03
EH3 9EZ,55.945124,-3.196813,S01008661,Tollcross - 03
EH3 9FA,55.945283,-3.204568,S01008659,Tollcross - 01
EH3 9FB,55.943026,-3.197357,S01008667,Meadows and Southside - 02
EH3 9FD,55.942987,-3.197660,S01008667,Meadows and Southside - 02
EH3 9FE,55.942704,-3.197203,S01008667,Meadows and Southside - 02
EH3 9FG,55.943774,-3.197076,S01008667,Meadows and Southside - 02
EH3 9FH,55.943807,-3.196500,S01008673,Meadows and Southside - 08
EH3 9FJ,55.943466,-3.196458,S01008673,Meadows and Southside - 08
EH3 9FL,55.943434,-3.196969,S01008667,Meadows and Southside - 02
EH3 9FN,55.942128,-3.212875,S01008651,Dalry and Fountainbridge - 01
EH3 9FP,55.942128,-3.212875,S01008651,Dalry and Fountainbridge - 01
EH3 9FQ,55.942358,-3.209648,S01008651,Dalry and Fountainbridge - 01
EH3 9FR,55.942590,-3.210648,S01008651,Dalry and Fountainbridge - 01
EH3 9FT,55.942358,-3.209648,S01008651,Dalry and Fountainbridge - 01
EH3 9FU,55.942358,-3.209648,S01008651,Dalry and Fountainbridge - 01
EH3 9FW,55.942358,-3.209648,S01008651,Dalry and Fountainbridge - 01
EH3 9FX,55.942358,-3.209648,S01008651,Dalry and Fountainbridge - 01
EH3 9FY,55.942358,-3.209648,S01008651,Dalry and Fountainbridge - 01
EH3 9FZ,55.942358,-3.209648,S01008651,Dalry and Fountainbridge - 01
EH3 9GB,55.943296,-3.193602,S01008673,Meadows and Southside - 08
EH3 9GD,55.943437,-3.192934,S01008673,Meadows and Southside - 08
EH3 9GE,55.943470,-3.192327,S01008673,Meadows and Southside - 08
EH3 9GF,55.943766,-3.192368,S01008673,Meadows and Southside - 08
EH3 9GG,55.943825,-3.191858,S01008673,Meadows and Southside - 08
EH3 9GH,55.943990,-3.192439,S01008673,Meadows and Southside - 08
EH3 9GJ,55.944021,-3.192904,S01008673,Meadows and Southside - 08
EH3 9GL,55.943634,-3.193901,S01008673,Meadows and Southside - 08
EH3 9GN,55.943242,-3.194545,S01008673,Meadows and Southside - 08
EH3 9GP,55.943238,-3.194962,S01008673,Meadows and Southside - 08
EH3 9GQ,55.943216,-3.195281,S01008673,Meadows and Southside - 08
EH3 9GR,55.942911,-3.195240,S01008673,Meadows and Southside - 08
EH3 9GS,55.943213,-3.195681,S01008673,Meadows and Southside - 08
EH3 9GT,55.942985,-3.195947,S01008673,Meadows and Southside - 08
EH3 9GU,55.943030,-3.195948,S01008673,Meadows and Southside - 08
EH3 9GW,55.943620,-3.194397,S01008673,Meadows and Southside - 08
EH3 9GX,55.943135,-3.196255,S01008667,Meadows and Southside - 02
EH3 9GY,55.942764,-3.196532,S01008667,Meadows and Southside - 02
EH3 9GZ,55.943113,-3.196639,S01008667,Meadows and Southside - 02
EH3 9HA,55.944076,-3.198350,S01008667,Meadows and Southside - 02
EH3 9HB,55.944592,-3.197101,S01008667,Meadows and Southside - 02
EH3 9HD,55.942358,-3.209648,S01008651,Dalry and Fountainbridge - 01
EH3 9HE,55.945918,-3.194660,S01008673,Meadows and Southside - 08
EH3 9HH,55.943713,-3.199716,S01008667,Meadows and Southside - 02
EH3 9HJ,55.942932,-3.198619,S01008667,Meadows and Southside - 02
EH3 9HL,55.942660,-3.197954,S01008667,Meadows and Southside - 02
EH3 9HN,55.942489,-3.199902,S01008667,Meadows and Southside - 02
EH3 9HP,55.942890,-3.200186,S01008667,Meadows and Southside - 02
EH3 9HR,55.942358,-3.209648,S01008651,Dalry and Fountainbridge - 01
EH3 9HT,55.944498,-3.202093,S01008662,Tollcross - 04
EH3 9HU,55.945517,-3.202669,S01008662,Tollcross - 04
EH3 9HW,55.942587,-3.200882,S01008666,Meadows and Southside - 01
EH3 9HX,55.944545,-3.201871,S01008662,Tollcross - 04
EH3 9HY,55.944459,-3.200539,S01008663,Tollcross - 05
EH3 9HZ,55.944402,-3.200922,S01008663,Tollcross - 05
EH3 9JA,55.943578,-3.200656,S01008663,Tollcross - 05
EH3 9JB,55.944315,-3.201511,S01008663,Tollcross - 05
EH3 9JD,55.944073,-3.201440,S01008663,Tollcross - 05
EH3 9JE,55.943495,-3.201710,S01008663,Tollcross - 05
EH3 9JF,55.943897,-3.201963,S01008663,Tollcross - 05
EH3 9JG,55.944193,-3.202052,S01008663,Tollcross - 05
EH3 9JH,55.943461,-3.202462,S01008663,Tollcross - 05
EH3 9JJ,55.943194,-3.200372,S01008663,Tollcross - 05
EH3 9JN,55.943943,-3.202781,S01008663,Tollcross - 05
EH3 9JP,55.942590,-3.203315,S01008664,Tollcross - 06
EH3 9JR,55.943192,-3.203366,S01008663,Tollcross - 05
EH3 9JS,55.943208,-3.202630,S01008664,Tollcross - 06
EH3 9JT,55.942899,-3.202028,S01008664,Tollcross - 06
EH3 9JU,55.942713,-3.201750,S01008666,Meadows and Southside - 01
EH3 9JX,55.942269,-3.201224,S01008666,Meadows and Southside - 01
EH3 9JY,55.942110,-3.201923,S01008664,Tollcross - 06
EH3 9JZ,55.942635,-3.202404,S01008664,Tollcross - 06
EH3 9LA,55.942667,-3.202805,S01008664,Tollcross - 06
